,time,activity (Hz) pop_A,activity (Hz) pop_B
69,690.0,26.500000000000004,0.0
70,700.0,13.000000000000002,0.5
71,710.0,17.0,0.5
72,720.0,24.0,0.5
73,730.0,22.5,0.5
74,740.0,31.0,0.0
75,750.0,9.5,0.0
76,760.0,30.0,0.0
77,770.0,18.0,0.5
78,780.0,7.000000000000001,0.0
79,790.0,32.0,0.5
80,800.0,17.0,0.0
81,810.0,10.499999999999998,0.0
82,820.0,22.0,0.0
83,830.0,28.499999999999996,0.5
84,840.0,14.499999999999998,0.5
85,850.0,27.500000000000004,0.0
86,860.0,14.000000000000002,0.0
87,870.0,27.500000000000004,0.0
88,880.0,20.0,1.0
89,890.0,20.999999999999996,0.0
90,900.0,23.5,0.0
91,910.0,20.499999999999996,0.0
92,920.0,24.0,0.0
93,930.0,18.5,0.0
94,940.0,26.500000000000004,0.0
95,950.0,14.499999999999998,0.5
96,960.0,28.999999999999996,0.5
97,970.0,21.5,0.5
98,980.0,22.0,0.0
99,990.0,16.5,0.5
100,1000.0,28.000000000000004,1.5
101,1010.0,11.0,0.5
102,1020.0,32.0,0.0
103,1030.0,51.00000000000001,0.5
104,1040.0,6.0,0.0
105,1050.0,11.5,0.0
106,1060.0,44.0,0.0
107,1070.0,10.0,0.0
108,1080.0,28.499999999999996,0.0
109,1090.0,20.999999999999996,0.0
110,1100.0,14.499999999999998,1.0
111,1110.0,24.0,0.5
112,1120.0,14.499999999999998,0.0
113,1130.0,20.0,0.0
114,1140.0,13.500000000000002,0.0
115,1150.0,25.0,0.0
116,1160.0,12.5,0.0
117,1170.0,12.5,1.0
118,1180.0,12.0,0.5
119,1190.0,18.5,0.0
120,1200.0,17.499999999999996,0.0
121,1210.0,10.499999999999998,0.0
122,1220.0,17.0,1.0
123,1230.0,15.5,1.5
124,1240.0,15.0,1.0
125,1250.0,20.499999999999996,0.5
126,1260.0,16.5,0.5
127,1270.0,22.5,0.0
128,1280.0,10.0,0.0
129,1290.0,12.0,0.5
130,1300.0,10.0,0.5
131,1310.0,11.0,0.0
132,1320.0,14.000000000000002,1.5
133,1330.0,12.0,0.5
134,1340.0,15.0,0.0
135,1350.0,20.499999999999996,0.5
136,1360.0,11.5,0.0
137,1370.0,18.5,0.5
138,1380.0,17.0,0.5
139,1390.0,11.5,0.5
140,1400.0,7.000000000000001,0.5
141,1410.0,8.5,1.0
142,1420.0,14.000000000000002,1.0
143,1430.0,14.000000000000002,2.0
144,1440.0,9.0,1.0
145,1450.0,12.5,1.5
146,1460.0,15.5,2.0
147,1470.0,11.0,0.5
148,1480.0,16.5,2.0
149,1490.0,14.499999999999998,2.0
150,1500.0,13.000000000000002,1.0
151,1510.0,10.0,0.5
152,1520.0,10.499999999999998,1.0
153,1530.0,16.0,1.0
154,1540.0,10.0,2.5
155,1550.0,13.000000000000002,0.5
156,1560.0,8.0,0.5
157,1570.0,12.0,2.0
158,1580.0,22.0,0.0
159,1590.0,12.0,0.5
160,1600.0,5.0,0.0
161,1610.0,9.5,0.5
162,1620.0,10.499999999999998,1.5
163,1630.0,9.5,1.0
164,1640.0,7.000000000000001,2.5
165,1650.0,19.0,3.5000000000000004
166,1660.0,11.5,1.0
167,1670.0,8.0,1.5
168,1680.0,11.0,1.0
169,1690.0,15.0,2.5
170,1700.0,7.5,0.5
171,1710.0,4.5,2.5
172,1720.0,13.000000000000002,4.5
173,1730.0,15.0,1.5
174,1740.0,9.0,1.5
175,1750.0,8.0,0.5
176,1760.0,9.5,0.5
177,1770.0,7.5,4.0
178,1780.0,4.5,0.5
179,1790.0,9.5,3.0
180,1800.0,9.0,1.0
181,1810.0,7.000000000000001,1.0
182,1820.0,13.500000000000002,1.0
183,1830.0,8.0,2.5
184,1840.0,9.0,3.5000000000000004
185,1850.0,8.0,1.0
186,1860.0,9.5,1.0
187,1870.0,8.5,2.0
188,1880.0,6.0,0.5
189,1890.0,9.5,1.0
190,1900.0,4.5,1.0
191,1910.0,7.000000000000001,3.0
192,1920.0,9.5,2.0
193,1930.0,17.499999999999996,2.0
194,1940.0,5.5,2.0
195,1950.0,4.5,2.5
196,1960.0,7.5,3.5000000000000004
197,1970.0,12.5,3.0
198,1980.0,7.5,1.5
199,1990.0,4.5,2.0
200,2000.0,5.5,2.5
201,2010.0,10.499999999999998,1.0
202,2020.0,7.000000000000001,1.0
203,2030.0,6.0,4.0
204,2040.0,5.5,2.0
205,2050.0,8.0,2.0
206,2060.0,7.000000000000001,2.0
207,2070.0,4.5,3.0
208,2080.0,6.0,0.0
209,2090.0,8.5,2.0
210,2100.0,5.5,2.5
211,2110.0,12.0,6.0
212,2120.0,5.5,1.0
213,2130.0,6.500000000000001,3.5000000000000004
214,2140.0,7.5,1.5
215,2150.0,5.5,0.5
216,2160.0,8.0,3.0
217,2170.0,6.0,1.5
218,2180.0,6.500000000000001,2.5
219,2190.0,10.0,3.0
220,2200.0,6.500000000000001,2.0
221,2210.0,11.5,1.0
222,2220.0,13.500000000000002,4.0
223,2230.0,6.500000000000001,0.5
224,2240.0,6.500000000000001,1.0
225,2250.0,3.0,1.5
226,2260.0,7.5,3.0
227,2270.0,11.0,1.5
228,2280.0,10.499999999999998,3.0
229,2290.0,5.5,2.0
230,2300.0,8.5,3.5000000000000004
231,2310.0,5.0,1.0
232,2320.0,7.5,3.5000000000000004
233,2330.0,9.0,4.0
234,2340.0,11.5,2.5
235,2350.0,6.0,2.5
236,2360.0,9.5,1.0
237,2370.0,9.5,3.0
238,2380.0,8.0,3.0
239,2390.0,3.0,2.0
240,2400.0,3.5000000000000004,2.5
241,2410.0,8.5,1.0
242,2420.0,5.5,0.5
243,2430.0,9.0,3.0
244,2440.0,8.5,3.0
245,2450.0,15.0,3.5000000000000004
246,2460.0,5.0,0.5
247,2470.0,7.5,1.5
248,2480.0,8.0,1.5
249,2490.0,8.5,1.5
