,time,activity (Hz) pop_A,activity (Hz) pop_B
68,680.0,12.0,0.0
69,690.0,30.5,0.0
70,700.0,8.5,0.0
71,710.0,28.499999999999996,0.5
72,720.0,13.000000000000002,0.5
73,730.0,24.5,0.5
74,740.0,29.5,0.0
75,750.0,17.499999999999996,0.0
76,760.0,30.5,0.0
77,770.0,16.5,0.5
78,780.0,15.0,0.0
79,790.0,26.500000000000004,0.0
80,800.0,29.5,0.0
81,810.0,7.000000000000001,0.0
82,820.0,27.000000000000004,0.0
83,830.0,28.499999999999996,0.0
84,840.0,19.0,0.5
85,850.0,22.0,0.0
86,860.0,22.5,0.5
87,870.0,20.999999999999996,0.5
88,880.0,26.500000000000004,0.5
89,890.0,15.0,0.0
90,900.0,28.499999999999996,0.0
91,910.0,25.0,0.0
92,920.0,15.0,0.0
93,930.0,20.0,0.0
94,940.0,39.0,0.0
95,950.0,11.5,0.5
96,960.0,36.0,0.5
97,970.0,10.499999999999998,0.5
98,980.0,28.999999999999996,0.0
99,990.0,15.5,0.0
100,1000.0,34.0,0.5
101,1010.0,6.500000000000001,0.0
102,1020.0,36.5,0.0
103,1030.0,28.999999999999996,0.0
104,1040.0,23.5,0.0
105,1050.0,21.5,0.0
106,1060.0,34.49999999999999,0.0
107,1070.0,18.0,0.0
108,1080.0,31.0,0.0
109,1090.0,16.5,0.0
110,1100.0,20.999999999999996,1.0
111,1110.0,17.499999999999996,0.0
112,1120.0,20.999999999999996,0.0
113,1130.0,17.0,0.0
114,1140.0,10.499999999999998,0.0
115,1150.0,31.5,0.0
116,1160.0,10.0,0.0
117,1170.0,15.0,1.0
118,1180.0,24.0,0.5
119,1190.0,16.0,0.0
120,1200.0,22.0,0.0
121,1210.0,10.0,0.0
122,1220.0,17.499999999999996,0.5
123,1230.0,12.5,0.5
124,1240.0,15.0,1.5
125,1250.0,20.0,0.5
126,1260.0,16.5,0.5
127,1270.0,18.5,0.0
128,1280.0,13.500000000000002,0.5
129,1290.0,19.0,0.5
130,1300.0,19.5,0.0
131,1310.0,12.0,0.0
132,1320.0,13.000000000000002,1.0
133,1330.0,9.5,0.5
134,1340.0,10.499999999999998,0.5
135,1350.0,16.0,0.5
136,1360.0,14.499999999999998,0.0
137,1370.0,21.5,0.0
138,1380.0,13.500000000000002,0.5
139,1390.0,16.0,0.0
140,1400.0,16.0,0.5
141,1410.0,18.5,1.0
142,1420.0,11.5,0.0
143,1430.0,14.000000000000002,1.5
144,1440.0,10.499999999999998,0.5
145,1450.0,15.0,1.5
146,1460.0,19.0,1.0
147,1470.0,9.5,0.0
148,1480.0,10.499999999999998,0.0
149,1490.0,23.5,1.5
150,1500.0,8.5,0.5
151,1510.0,14.000000000000002,0.5
152,1520.0,18.5,0.5
153,1530.0,13.500000000000002,0.5
154,1540.0,10.0,0.5
155,1550.0,15.0,0.0
156,1560.0,10.0,1.0
157,1570.0,15.0,1.5
158,1580.0,30.0,0.0
159,1590.0,8.5,0.0
160,1600.0,11.5,0.5
161,1610.0,10.499999999999998,0.5
162,1620.0,20.499999999999996,1.0
163,1630.0,15.0,1.0
164,1640.0,10.0,0.5
165,1650.0,30.5,1.0
166,1660.0,8.0,0.5
167,1670.0,14.499999999999998,1.0
168,1680.0,22.5,1.5
169,1690.0,13.000000000000002,1.5
170,1700.0,7.000000000000001,0.0
171,1710.0,9.5,1.5
172,1720.0,16.0,1.0
173,1730.0,13.000000000000002,2.0
174,1740.0,10.0,0.0
175,1750.0,11.5,1.0
176,1760.0,13.000000000000002,0.5
177,1770.0,9.5,2.0
178,1780.0,11.5,0.5
179,1790.0,16.5,2.5
180,1800.0,5.5,0.5
181,1810.0,6.0,1.0
182,1820.0,14.000000000000002,1.5
183,1830.0,12.5,2.0
184,1840.0,12.5,1.5
185,1850.0,12.5,1.0
186,1860.0,8.5,0.0
187,1870.0,9.5,1.5
188,1880.0,11.0,0.5
189,1890.0,9.5,2.0
190,1900.0,6.0,1.5
191,1910.0,5.0,2.0
192,1920.0,9.0,0.5
193,1930.0,18.0,3.0
194,1940.0,6.0,1.0
195,1950.0,6.0,2.0
196,1960.0,8.5,2.5
197,1970.0,14.000000000000002,2.0
198,1980.0,7.000000000000001,1.0
199,1990.0,6.0,2.5
200,2000.0,5.0,3.0
201,2010.0,5.5,1.5
202,2020.0,3.5000000000000004,1.0
203,2030.0,6.0,3.5000000000000004
204,2040.0,9.5,3.0
205,2050.0,11.0,1.5
206,2060.0,7.5,2.0
207,2070.0,3.5000000000000004,2.0
208,2080.0,5.5,1.0
209,2090.0,9.5,1.5
210,2100.0,6.500000000000001,2.0
211,2110.0,12.0,4.5
212,2120.0,10.0,1.0
213,2130.0,6.0,1.5
214,2140.0,9.0,1.5
215,2150.0,11.5,0.0
216,2160.0,4.5,1.0
217,2170.0,4.5,1.5
218,2180.0,7.5,2.0
219,2190.0,5.0,3.0
220,2200.0,4.5,0.5
221,2210.0,10.0,2.0
222,2220.0,11.5,3.5000000000000004
223,2230.0,7.000000000000001,1.0
224,2240.0,7.5,1.5
225,2250.0,8.0,1.0
226,2260.0,10.0,3.0
227,2270.0,14.499999999999998,1.5
228,2280.0,11.5,1.5
229,2290.0,10.0,0.5
230,2300.0,10.499999999999998,3.0
231,2310.0,10.499999999999998,1.0
232,2320.0,7.000000000000001,2.0
233,2330.0,11.0,2.5
234,2340.0,10.499999999999998,1.5
235,2350.0,4.0,1.0
236,2360.0,8.0,0.0
237,2370.0,9.0,0.5
238,2380.0,9.0,2.0
239,2390.0,5.0,1.5
240,2400.0,4.5,2.0
241,2410.0,8.0,0.0
242,2420.0,4.0,0.0
243,2430.0,5.5,1.5
244,2440.0,4.5,1.0
245,2450.0,8.0,3.5000000000000004
246,2460.0,5.0,1.0
247,2470.0,4.0,1.5
248,2480.0,3.5000000000000004,1.5
249,2490.0,3.0,3.0
