,time,activity (Hz) pop_A,activity (Hz) pop_B
69,690.0,0.0,38.0
70,700.0,0.0,12.0
71,710.0,0.0,38.5
72,720.0,0.0,8.0
73,730.0,0.0,50.5
74,740.0,0.0,1.5
75,750.0,0.0,22.0
76,760.0,0.0,30.0
77,770.0,0.0,23.0
78,780.0,0.5,31.0
79,790.0,0.0,10.499999999999998
80,800.0,0.0,37.5
81,810.0,0.0,9.5
82,820.0,0.0,38.0
83,830.0,0.0,10.499999999999998
84,840.0,0.5,31.0
85,850.0,0.0,20.499999999999996
86,860.0,0.0,19.5
87,870.0,0.0,33.5
88,880.0,0.0,25.500000000000004
89,890.0,0.0,25.0
90,900.0,0.0,39.0
91,910.0,0.0,8.5
92,920.0,0.0,40.0
93,930.0,0.0,15.0
94,940.0,0.0,20.499999999999996
95,950.0,0.0,23.0
96,960.0,0.0,18.0
97,970.0,0.0,21.5
98,980.0,0.0,35.5
99,990.0,0.0,13.500000000000002
100,1000.0,0.5,41.49999999999999
101,1010.0,0.0,11.0
102,1020.0,0.0,39.5
103,1030.0,0.0,13.500000000000002
104,1040.0,0.0,31.5
105,1050.0,0.0,25.0
106,1060.0,0.0,30.5
107,1070.0,0.0,24.0
108,1080.0,0.0,30.0
109,1090.0,0.0,37.5
110,1100.0,0.0,10.0
111,1110.0,0.0,19.0
112,1120.0,0.0,25.0
113,1130.0,0.0,15.0
114,1140.0,0.0,28.000000000000004
115,1150.0,0.0,14.000000000000002
116,1160.0,0.0,28.999999999999996
117,1170.0,0.0,18.0
118,1180.0,0.0,23.0
119,1190.0,0.0,10.0
120,1200.0,0.0,22.0
121,1210.0,0.0,9.5
122,1220.0,0.0,19.5
123,1230.0,0.5,16.5
124,1240.0,1.0,17.0
125,1250.0,1.0,18.0
126,1260.0,1.0,19.0
127,1270.0,0.0,19.5
128,1280.0,0.0,12.0
129,1290.0,1.5,15.5
130,1300.0,1.0,25.0
131,1310.0,0.0,11.0
132,1320.0,0.0,17.0
133,1330.0,0.0,14.499999999999998
134,1340.0,1.5,23.0
135,1350.0,0.0,15.0
136,1360.0,1.0,7.000000000000001
137,1370.0,0.5,24.5
138,1380.0,0.5,14.499999999999998
139,1390.0,0.0,10.499999999999998
140,1400.0,0.0,16.5
141,1410.0,0.0,20.999999999999996
142,1420.0,1.0,11.0
143,1430.0,1.0,15.5
144,1440.0,1.0,22.5
145,1450.0,0.5,15.0
146,1460.0,0.0,11.0
147,1470.0,0.0,17.0
148,1480.0,0.5,20.999999999999996
149,1490.0,0.0,7.5
150,1500.0,1.0,16.5
151,1510.0,1.0,10.0
152,1520.0,1.5,23.5
153,1530.0,0.0,14.000000000000002
154,1540.0,1.0,11.5
155,1550.0,1.0,7.5
156,1560.0,1.0,17.0
157,1570.0,0.5,9.5
158,1580.0,0.5,16.0
159,1590.0,1.5,14.000000000000002
160,1600.0,0.5,12.5
161,1610.0,0.0,10.0
162,1620.0,0.5,10.0
163,1630.0,0.5,16.5
164,1640.0,1.5,19.5
165,1650.0,1.0,8.5
166,1660.0,0.5,14.499999999999998
167,1670.0,0.5,14.000000000000002
168,1680.0,1.5,14.499999999999998
169,1690.0,0.5,15.0
170,1700.0,1.5,12.0
171,1710.0,1.0,20.0
172,1720.0,0.5,10.499999999999998
173,1730.0,0.0,6.500000000000001
174,1740.0,0.5,11.5
175,1750.0,0.5,3.5000000000000004
176,1760.0,0.5,8.5
177,1770.0,2.0,6.0
178,1780.0,0.0,6.0
179,1790.0,1.5,18.0
180,1800.0,1.5,11.0
181,1810.0,0.0,6.0
182,1820.0,4.0,6.0
183,1830.0,1.5,13.500000000000002
184,1840.0,0.0,13.500000000000002
185,1850.0,0.5,12.0
186,1860.0,0.0,14.499999999999998
187,1870.0,1.5,14.499999999999998
188,1880.0,0.5,7.000000000000001
189,1890.0,2.0,11.5
190,1900.0,1.0,10.499999999999998
191,1910.0,0.5,12.0
192,1920.0,0.0,8.0
193,1930.0,3.5000000000000004,16.5
194,1940.0,0.0,19.5
195,1950.0,0.5,6.500000000000001
196,1960.0,1.0,17.0
197,1970.0,3.0,15.5
198,1980.0,0.5,6.500000000000001
199,1990.0,1.0,13.000000000000002
200,2000.0,0.5,9.0
201,2010.0,1.0,16.0
202,2020.0,0.5,14.499999999999998
203,2030.0,1.0,12.5
204,2040.0,0.5,10.0
205,2050.0,0.5,11.5
206,2060.0,1.5,18.0
207,2070.0,0.5,10.0
208,2080.0,0.0,6.0
209,2090.0,0.0,13.500000000000002
210,2100.0,1.0,13.000000000000002
211,2110.0,0.5,14.000000000000002
212,2120.0,1.0,12.0
213,2130.0,0.5,7.000000000000001
214,2140.0,2.0,11.5
215,2150.0,0.0,13.500000000000002
216,2160.0,1.0,18.0
217,2170.0,1.0,13.500000000000002
218,2180.0,2.0,20.999999999999996
219,2190.0,1.0,8.5
220,2200.0,0.0,9.0
221,2210.0,1.0,15.0
222,2220.0,1.0,13.000000000000002
223,2230.0,3.5000000000000004,20.499999999999996
224,2240.0,0.5,13.000000000000002
225,2250.0,2.0,19.5
226,2260.0,0.0,14.499999999999998
227,2270.0,0.5,9.0
228,2280.0,1.0,11.5
229,2290.0,1.0,14.499999999999998
230,2300.0,1.5,11.5
231,2310.0,1.0,17.499999999999996
232,2320.0,1.5,15.5
233,2330.0,0.0,14.000000000000002
234,2340.0,1.0,13.000000000000002
235,2350.0,0.5,18.0
236,2360.0,1.5,9.5
237,2370.0,1.5,10.499999999999998
238,2380.0,2.0,14.499999999999998
239,2390.0,1.0,9.0
240,2400.0,1.5,11.0
241,2410.0,0.0,9.0
242,2420.0,1.5,4.5
243,2430.0,1.5,16.0
244,2440.0,1.5,11.5
245,2450.0,0.5,12.5
246,2460.0,1.0,12.0
247,2470.0,1.5,17.0
248,2480.0,1.0,11.0
249,2490.0,0.0,11.5
